tranx_date,tranx_date,symbol,open,close,low,high,vol,vwap,trade_count
2017-10-12 00:00:00-04:00,2017-10-12 00:00:00-04:00,GLP,17.95,18.3,17.95,18.4,13126.0,18.257848,69.0
2017-10-13 00:00:00-04:00,2017-10-13 00:00:00-04:00,GLP,18.35,18.35,18.2,18.4,10769.0,18.29902,42.0
2017-10-16 00:00:00-04:00,2017-10-16 00:00:00-04:00,GLP,18.1,18.25,18.1,18.3651,41859.0,18.283172,285.0
2017-10-17 00:00:00-04:00,2017-10-17 00:00:00-04:00,GLP,18.4,18.05,18.05,18.4,50780.0,18.218079,322.0
2017-10-18 00:00:00-04:00,2017-10-18 00:00:00-04:00,GLP,18.2,17.8,17.53,18.25,56457.0,17.824476,313.0
2017-10-19 00:00:00-04:00,2017-10-19 00:00:00-04:00,GLP,17.6,17.4,17.05,17.75,81644.0,17.294127,494.0
2017-10-20 00:00:00-04:00,2017-10-20 00:00:00-04:00,GLP,17.55,18.05,17.44,18.05,68277.0,17.893979,181.0
2017-10-23 00:00:00-04:00,2017-10-23 00:00:00-04:00,GLP,18.0,17.5,17.5,18.1,56556.0,17.657474,355.0
2017-10-24 00:00:00-04:00,2017-10-24 00:00:00-04:00,GLP,17.55,17.7,17.55,17.85,19686.0,17.691535,155.0
2017-10-25 00:00:00-04:00,2017-10-25 00:00:00-04:00,GLP,17.6,17.55,17.5,17.7,62321.0,17.536115,290.0
2017-10-26 00:00:00-04:00,2017-10-26 00:00:00-04:00,GLP,17.85,17.7,17.5244,17.85,13690.0,17.65679,49.0
2017-10-27 00:00:00-04:00,2017-10-27 00:00:00-04:00,GLP,17.65,17.8,17.5851,18.0,20167.0,17.845501,68.0
2017-10-30 00:00:00-04:00,2017-10-30 00:00:00-04:00,GLP,17.75,17.75,17.7,18.3,29450.0,18.05386,137.0
2017-10-31 00:00:00-04:00,2017-10-31 00:00:00-04:00,GLP,17.9,17.75,17.65,17.9,18838.0,17.723305,100.0
2017-11-01 00:00:00-04:00,2017-11-01 00:00:00-04:00,GLP,18.0,18.1,17.9001,18.2,21372.0,18.043776,136.0
2017-11-02 00:00:00-04:00,2017-11-02 00:00:00-04:00,GLP,18.05,17.55,17.5,18.1,43527.0,17.728347,209.0
2017-11-03 00:00:00-04:00,2017-11-03 00:00:00-04:00,GLP,17.5,17.6,17.5,17.75,29053.0,17.671766,180.0
2017-11-06 00:00:00-05:00,2017-11-06 00:00:00-05:00,GLP,17.7,17.85,17.5,17.9639,57900.0,17.74049,300.0
2017-11-07 00:00:00-05:00,2017-11-07 00:00:00-05:00,GLP,17.7,17.65,17.5,17.95,34587.0,17.729457,259.0
2017-11-08 00:00:00-05:00,2017-11-08 00:00:00-05:00,GLP,17.85,18.0,16.75,18.0,84316.0,17.285371,518.0
2017-11-09 00:00:00-05:00,2017-11-09 00:00:00-05:00,GLP,17.8,17.85,17.4358,18.0,40424.0,17.770715,194.0
2017-11-10 00:00:00-05:00,2017-11-10 00:00:00-05:00,GLP,17.85,17.45,17.45,17.85,28939.0,17.642041,196.0
