Date,Open,High,Low,Close,Adj Close,Volume
2012-02-24,136.92999267578125,137.1999969482422,136.6300048828125,136.92999267578125,110.8352279663086,105539100
2012-02-27,136.02000427246094,137.52999877929688,135.8000030517578,137.16000366210938,111.02144622802734,145728900
2012-02-28,137.1999969482422,137.72000122070312,136.92999267578125,137.55999755859375,111.34514617919922,129355900
2012-02-29,137.75999450683594,138.19000244140625,136.5399932861328,137.02000427246094,110.90809631347656,185934700
2012-03-01,137.30999755859375,137.99000549316406,136.92999267578125,137.72999572753906,111.48279571533203,145023500
2012-03-02,137.63999938964844,137.82000732421875,137.0,137.30999755859375,111.1427993774414,120638300
2012-03-05,137.10000610351562,137.1999969482422,136.27999877929688,136.75,110.68954467773438,140765000
2012-03-06,135.35000610351562,135.42999267578125,134.36000061035156,134.75,109.07069396972656,202129900
2012-03-07,135.05999755859375,135.91000366210938,134.92999267578125,135.69000244140625,109.83155822753906,143692200
2012-03-08,136.52000427246094,137.32000732421875,136.24000549316406,137.0399932861328,110.92428588867188,116968900
2012-03-09,137.3000030517578,137.92999267578125,137.1300048828125,137.57000732421875,111.35324096679688,122836800
2012-03-12,137.5500030517578,137.75999450683594,137.08999633789062,137.5800018310547,111.36135864257812,104003500
2012-03-13,138.32000732421875,140.1300048828125,138.08999633789062,140.05999755859375,113.3687515258789,184090500
2012-03-14,140.10000610351562,140.4499969482422,139.47999572753906,139.91000366210938,113.2473373413086,145163600
2012-03-15,140.1199951171875,140.77999877929688,139.75999450683594,140.72000122070312,113.90296173095703,165118500
2012-03-16,140.36000061035156,140.47999572753906,140.0,140.3000030517578,114.0606689453125,152893500
2012-03-19,140.2100067138672,141.27999877929688,140.11000061035156,140.85000610351562,114.50785827636719,125291100
2012-03-20,140.0500030517578,140.61000061035156,139.63999938964844,140.44000244140625,114.17449188232422,121729700
2012-03-21,140.52000427246094,140.64999389648438,139.9199981689453,140.2100067138672,113.98754119873047,122388400
2012-03-22,139.17999267578125,139.5500030517578,138.74000549316406,139.1999969482422,113.16643524169922,135216700
2012-03-23,139.32000732421875,139.80999755859375,138.5500030517578,139.64999389648438,113.53226470947266,120521000
2012-03-26,140.64999389648438,141.61000061035156,140.60000610351562,141.61000061035156,115.12571716308594,120164000
2012-03-27,141.74000549316406,141.8300018310547,141.0800018310547,141.1699981689453,114.76795196533203,119868500
2012-03-28,141.10000610351562,141.32000732421875,139.63999938964844,140.47000122070312,114.19891357421875,148562100
2012-03-29,139.63999938964844,140.49000549316406,139.08999633789062,140.22999572753906,114.00374603271484,164963700
2012-03-30,140.9199981689453,141.0500030517578,140.0500030517578,140.80999755859375,114.47532653808594,135486800
2012-04-02,140.63999938964844,142.2100067138672,140.36000061035156,141.83999633789062,115.31266784667969,151741100
2012-04-03,141.63999938964844,141.8800048828125,140.42999267578125,141.25999450683594,114.8411636352539,155806700
2012-04-04,140.22000122070312,140.33999633789062,139.33999633789062,139.86000061035156,113.70299530029297,146896000
2012-04-05,139.3800048828125,140.1999969482422,139.25999450683594,139.7899932861328,113.64608764648438,137439400
2012-04-09,138.02999877929688,139.83999633789062,137.83999633789062,138.22000122070312,112.36969757080078,127555900
2012-04-10,137.9499969482422,138.33999633789062,135.75999450683594,135.89999389648438,110.48359680175781,235360300
2012-04-11,137.2899932861328,137.5399932861328,136.75,137.0,111.37787628173828,154133000
2012-04-12,137.1300048828125,138.89999389648438,137.02999877929688,138.7899932861328,112.83311462402344,154321500
2012-04-13,138.47000122070312,138.82000732421875,137.00999450683594,137.13999938964844,111.49169158935547,169246700
2012-04-16,137.83999633789062,138.0399932861328,136.5800018310547,137.0500030517578,111.41854095458984,147825300
2012-04-17,137.83999633789062,139.36000061035156,137.6999969482422,139.0800018310547,113.06889343261719,147877600
2012-04-18,138.4600067138672,139.0800018310547,138.3800048828125,138.61000061035156,112.6867446899414,123884200
2012-04-19,138.6300048828125,139.14999389648438,137.07000732421875,137.72000122070312,111.96322631835938,198666700
2012-04-20,138.3300018310547,138.8300018310547,137.8699951171875,137.9499969482422,112.15021514892578,143199600
2012-04-23,136.5399932861328,136.91000366210938,135.94000244140625,136.7899932861328,111.20712280273438,171844900
2012-04-24,136.91000366210938,137.66000366210938,136.8000030517578,137.30999755859375,111.62986755371094,137484200
2012-04-25,138.64999389648438,139.25,138.52999877929688,139.19000244140625,113.15828704833984,150252200
2012-04-26,138.88999938964844,140.32000732421875,138.80999755859375,140.16000366210938,113.9468765258789,136291600
2012-04-27,140.5800018310547,140.7899932861328,139.8000030517578,140.38999938964844,114.13389587402344,130725000
2012-04-30,140.11000061035156,140.2100067138672,139.49000549316406,139.8699951171875,113.71113586425781,115092200
2012-05-01,139.7899932861328,141.66000366210938,139.6300048828125,140.74000549316406,114.41839599609375,138832200
2012-05-02,139.9199981689453,140.4600067138672,139.4600067138672,140.32000732421875,114.07698059082031,121081000
2012-05-03,140.33999633789062,140.4499969482422,138.99000549316406,139.25,113.20703887939453,143759700
2012-05-04,138.52000427246094,139.3000030517578,136.9199981689453,137.0,111.37787628173828,193927300
2012-05-07,136.50999450683594,137.55999755859375,136.4600067138672,137.10000610351562,111.45918273925781,127765900
2012-05-08,136.27999877929688,136.77000427246094,134.9199981689453,136.5500030517578,111.01200103759766,213377700
2012-05-09,135.10000610351562,136.61000061035156,134.49000549316406,135.74000549316406,110.35354614257812,220752500
2012-05-10,136.67999267578125,136.85000610351562,135.7100067138672,136.02000427246094,110.58116149902344,150600000
2012-05-11,135.1699981689453,136.8699951171875,135.11000061035156,135.61000061035156,110.24781799316406,153032400
2012-05-14,134.30999755859375,135.61000061035156,133.91000366210938,134.11000061035156,109.02838134765625,163910000
2012-05-15,134.02000427246094,134.80999755859375,133.1300048828125,133.33999633789062,108.40239715576172,207629300
2012-05-16,133.94000244140625,134.5500030517578,132.8000030517578,132.8300018310547,107.98777770996094,207265500
2012-05-17,132.86000061035156,133.02000427246094,130.7899932861328,130.86000061035156,106.38617706298828,247992900
2012-05-18,131.3699951171875,131.60000610351562,129.5500030517578,129.74000549316406,105.47566986083984,319615900
2012-05-21,130.16000366210938,132.02000427246094,129.9499969482422,131.97000122070312,107.28858184814453,177861100
2012-05-22,132.30999755859375,133.22999572753906,131.33999633789062,132.1999969482422,107.47560119628906,197531200
2012-05-23,131.25,132.4600067138672,129.99000549316406,132.27000427246094,107.53251647949219,204958400
2012-05-24,132.6300048828125,132.83999633789062,131.4199981689453,132.52999877929688,107.7438735961914,167357600
2012-05-25,132.47999572753906,132.85000610351562,131.77999877929688,132.10000610351562,107.394287109375,135465600
2012-05-29,133.16000366210938,133.92999267578125,131.1699981689453,133.6999969482422,108.69505310058594,152883500
2012-05-30,132.55999755859375,133.69000244140625,131.49000549316406,131.75999450683594,107.11787414550781,162370400
2012-05-31,131.7100067138672,132.4499969482422,130.33999633789062,131.47000122070312,106.8821029663086,196186000
2012-06-01,129.41000366210938,131.5,128.16000366210938,128.16000366210938,104.19116973876953,253240900
2012-06-04,128.38999938964844,128.74000549316406,127.13999938964844,128.10000610351562,104.14236450195312,202545800
2012-06-05,127.8499984741211,129.25999450683594,127.77999877929688,129.07000732421875,104.93096923828125,164149400
2012-06-06,129.97000122070312,132.02999877929688,129.92999267578125,131.97000122070312,107.28858184814453,184202800
2012-06-07,133.47000122070312,133.52999877929688,131.77999877929688,132.0500030517578,107.3536376953125,184772700
2012-06-08,131.7100067138672,133.1300048828125,131.2899932861328,133.10000610351562,108.20726013183594,143915400
2012-06-11,134.1699981689453,134.25,131.27999877929688,131.41000366210938,106.83333587646484,169756100
2012-06-12,131.7899932861328,133.00999450683594,131.16000366210938,132.9199981689453,108.06092071533203,181931800
2012-06-13,132.52999877929688,133.36000061035156,131.6199951171875,132.07000732421875,107.36990356445312,172223900
2012-06-14,132.33999633789062,134.0,131.97999572753906,133.47000122070312,108.50807189941406,230615500
2012-06-15,133.3800048828125,134.25999450683594,133.10000610351562,134.13999938964844,109.6177978515625,169444500
2012-06-18,133.5800018310547,134.72999572753906,133.27999877929688,134.39999389648438,109.83025360107422,131360900
2012-06-19,135.0800018310547,136.25,134.3699951171875,135.6999969482422,110.89262390136719,137382600
2012-06-20,135.7100067138672,136.10000610351562,134.27000427246094,135.47999572753906,110.71284484863281,206451800
2012-06-21,135.63999938964844,135.77999877929688,132.3300018310547,132.44000244140625,108.22860717773438,205272200
2012-06-22,133.1300048828125,133.7100067138672,132.6199951171875,133.4600067138672,109.06212615966797,130029200
2012-06-25,132.0500030517578,132.10000610351562,130.85000610351562,131.32000732421875,107.31334686279297,146375700
2012-06-26,131.6999969482422,132.3800048828125,130.92999267578125,131.97999572753906,107.85269165039062,141634000
2012-06-27,132.4199981689453,133.42999267578125,131.97000122070312,133.1699981689453,108.82511901855469,108088000
2012-06-28,132.2899932861328,132.99000549316406,131.27999877929688,132.7899932861328,108.51457977294922,169242100
2012-06-29,135.1999969482422,136.27000427246094,134.85000610351562,136.10000610351562,111.21952819824219,212250900
2012-07-02,136.47999572753906,136.64999389648438,135.52000427246094,136.50999450683594,111.5545425415039,129524500
2012-07-03,136.47999572753906,137.50999450683594,136.33999633789062,137.41000366210938,112.29000854492188,80450000
2012-07-05,136.89999389648438,137.8000030517578,136.2899932861328,136.7899932861328,111.7833251953125,126177500
2012-07-06,135.47000122070312,135.77000427246094,134.85000610351562,135.49000549316406,110.72103118896484,151192100
2012-07-09,135.3800048828125,135.57000732421875,134.6999969482422,135.32000732421875,110.58209228515625,103780500
2012-07-10,136.00999450683594,136.22999572753906,133.67999267578125,134.13999938964844,109.6177978515625,167884800
2012-07-11,134.2100067138672,134.60000610351562,133.3800048828125,134.16000366210938,109.6341781616211,141733400
2012-07-12,133.3800048828125,134.22999572753906,132.60000610351562,133.50999450683594,109.10295104980469,143583200
2012-07-13,133.86000061035156,135.88999938964844,133.83999633789062,135.75,110.93350982666016,129642600
2012-07-16,135.44000244140625,135.8300018310547,134.89999389648438,135.42999267578125,110.6719741821289,97525200
2012-07-17,135.97000122070312,136.63999938964844,134.5500030517578,136.36000061035156,111.43196868896484,138860300
2012-07-18,136.0399932861328,137.63999938964844,135.9600067138672,137.3699951171875,112.25731658935547,113349700
2012-07-19,137.64999389648438,138.17999267578125,137.2100067138672,137.72999572753906,112.55154418945312,129847300
2012-07-20,136.9499969482422,137.16000366210938,136.32000732421875,136.47000122070312,111.52186584472656,142904500
2012-07-23,134.47000122070312,136.3800048828125,133.83999633789062,135.08999633789062,110.39411926269531,145210900
2012-07-24,135.19000244140625,135.25,133.02999877929688,133.92999267578125,109.44622039794922,173301200
2012-07-25,134.2100067138672,134.55999755859375,133.25,133.9600067138672,109.47071075439453,129122300
2012-07-26,135.88999938964844,136.4600067138672,135.25999450683594,136.1699981689453,111.27669525146484,156526500
2012-07-27,136.88999938964844,139.07000732421875,136.13999938964844,138.67999267578125,113.32784271240234,236768900
2012-07-30,138.52000427246094,139.33999633789062,138.27000427246094,138.67999267578125,113.32784271240234,106782000
2012-07-31,138.49000549316406,138.8699951171875,137.7100067138672,137.7100067138672,112.53515625,120575900
2012-08-01,138.6999969482422,138.72999572753906,137.39999389648438,137.58999633789062,112.4371337890625,138293800
2012-08-02,136.5500030517578,137.57000732421875,135.5800018310547,136.63999938964844,111.66080474853516,199556600
2012-08-03,138.55999755859375,139.63999938964844,136.67999267578125,139.35000610351562,113.87535095214844,157825000
2012-08-06,139.72000122070312,140.1699981689453,139.55999755859375,139.6199951171875,114.09602355957031,86326200
2012-08-07,140.17999267578125,140.9199981689453,140.02999877929688,140.32000732421875,114.66805267333984,109545100
2012-08-08,139.85000610351562,140.64999389648438,139.80999755859375,140.49000549316406,114.80697631835938,89754700
2012-08-09,140.2899932861328,140.88999938964844,140.14999389648438,140.61000061035156,114.90503692626953,90291700
2012-08-10,140.0399932861328,140.88999938964844,139.80999755859375,140.83999633789062,115.09298706054688,99792700
2012-08-13,140.60000610351562,140.83999633789062,140.0399932861328,140.77000427246094,115.03575897216797,79426900
2012-08-14,141.2899932861328,141.3800048828125,140.3699951171875,140.7899932861328,115.05209350585938,102379400
2012-08-15,140.63999938964844,141.19000244140625,140.5500030517578,140.9499969482422,115.1828842163086,71085900
2012-08-16,141.14999389648438,142.16000366210938,140.8000030517578,141.99000549316406,116.03273010253906,112014200
2012-08-17,142.22999572753906,142.3000030517578,141.86000061035156,142.17999267578125,116.18800354003906,90813700
2012-08-20,141.97999572753906,142.22000122070312,141.58999633789062,142.19000244140625,116.1961898803711,78255700
2012-08-21,142.5399932861328,143.08999633789062,141.4499969482422,141.75999450683594,115.8448257446289,105581100
2012-08-22,141.39999389648438,142.0500030517578,141.07000732421875,141.82000732421875,115.89385223388672,133243500
2012-08-23,141.47000122070312,141.47999572753906,140.44000244140625,140.66000366210938,114.94589233398438,111466400
2012-08-24,140.30999755859375,141.8300018310547,140.22000122070312,141.50999450683594,115.64044189453125,99481200
2012-08-27,141.88999938964844,142.0800018310547,141.33999633789062,141.5399932861328,115.66500091552734,68785900
2012-08-28,141.17999267578125,141.83999633789062,140.97000122070312,141.39999389648438,115.55058288574219,75689600
2012-08-29,141.52000427246094,141.88999938964844,141.1199951171875,141.50999450683594,115.64044189453125,65421300
2012-08-30,140.89999389648438,140.94000244140625,140.19000244140625,140.49000549316406,114.80697631835938,96589900
2012-08-31,141.2899932861328,141.82000732421875,140.36000061035156,141.16000366210938,115.35453033447266,151970400
2012-09-04,141.0399932861328,141.4600067138672,140.1300048828125,141.02999877929688,115.2482681274414,120226200
2012-09-05,141.08999633789062,141.47000122070312,140.6300048828125,140.91000366210938,115.15018463134766,100660300
2012-09-06,141.75999450683594,143.77999877929688,141.75,143.77000427246094,117.48735046386719,158272500
2012-09-07,144.00999450683594,144.38999938964844,143.8800048828125,144.3300018310547,117.9449462890625,107272100
2012-09-10,144.19000244140625,144.44000244140625,143.4600067138672,143.50999450683594,117.2748794555664,86458500
2012-09-11,143.60000610351562,144.3699951171875,143.55999755859375,143.91000366210938,117.60173797607422,88760000
2012-09-12,144.38999938964844,144.5500030517578,143.89999389648438,144.38999938964844,117.99402618408203,87640900
2012-09-13,144.3699951171875,147.0399932861328,143.99000549316406,146.58999633789062,119.79181671142578,225470200
2012-09-14,146.8800048828125,148.11000061035156,146.75999450683594,147.24000549316406,120.32301330566406,169777000
2012-09-17,146.94000244140625,147.19000244140625,146.3699951171875,146.74000549316406,119.91445922851562,119427800
2012-09-18,146.49000549316406,146.80999755859375,146.25,146.6199951171875,119.81633758544922,98326600
2012-09-19,146.7899932861328,147.1699981689453,146.41000366210938,146.6999969482422,119.88169860839844,128318300
2012-09-20,146.02999877929688,146.7899932861328,145.6300048828125,146.7100067138672,119.8898696899414,154009800
2012-09-21,146.63999938964844,146.6699981689453,145.80999755859375,145.8699951171875,119.83979797363281,108737500
2012-09-24,145.14999389648438,145.97999572753906,145.0399932861328,145.64999389648438,119.6590576171875,95682000
2012-09-25,145.9600067138672,146.24000549316406,144.05999755859375,144.10000610351562,118.38562774658203,133165200
2012-09-26,144.07000732421875,144.11000061035156,142.9499969482422,143.2899932861328,117.72010803222656,146502200
2012-09-27,143.88999938964844,144.97000122070312,143.50999450683594,144.63999938964844,118.82928466796875,111830300
2012-09-28,144.08999633789062,144.55999755859375,143.4600067138672,143.97000122070312,118.27882385253906,150696100
2012-10-01,144.52000427246094,145.69000244140625,144.00999450683594,144.35000610351562,118.59101867675781,135911200
2012-10-02,144.9199981689453,145.14999389648438,143.8300018310547,144.5,118.71418762207031,113422200
2012-10-03,144.88999938964844,145.42999267578125,144.1300048828125,145.08999633789062,119.198974609375,121283100
2012-10-04,145.63999938964844,146.33999633789062,145.44000244140625,146.1300048828125,120.0533676147461,124311600
2012-10-05,146.91000366210938,147.16000366210938,145.6999969482422,146.13999938964844,120.06159973144531,124842100
2012-10-08,145.60000610351562,146.1199951171875,145.30999755859375,145.63999938964844,119.6508560180664,78415400
2012-10-09,145.52999877929688,145.64999389648438,144.14999389648438,144.1999969482422,118.46775817871094,148872900
2012-10-10,144.17999267578125,144.32000732421875,143.08999633789062,143.27999877929688,117.71194458007812,124247500
2012-10-11,144.27999877929688,144.49000549316406,143.3300018310547,143.36000061035156,117.77767944335938,123601500
2012-10-12,143.4600067138672,143.9499969482422,142.5800018310547,142.88999938964844,117.39154052734375,124181900
2012-10-15,143.22999572753906,144.22999572753906,142.77000427246094,144.0800018310547,118.36918640136719,107689100
2012-10-16,144.75999450683594,145.63999938964844,144.66000366210938,145.5399932861328,119.5686264038086,108815500
2012-10-17,145.63999938964844,146.32000732421875,145.4199981689453,146.1999969482422,120.1108627319336,128834100
2012-10-18,145.82000732421875,146.52000427246094,145.3300018310547,145.82000732421875,119.79866790771484,148108500
2012-10-19,145.5500030517578,145.55999755859375,143.0500030517578,143.38999938964844,117.80235290527344,185645200
2012-10-22,143.14999389648438,143.6699981689453,142.27999877929688,143.41000366210938,117.81874084472656,125578600
2012-10-23,141.86000061035156,142.05999755859375,140.8300018310547,141.4199981689453,116.18387603759766,192056300
2012-10-24,141.92999267578125,142.10000610351562,140.8000030517578,141.02000427246094,115.85523223876953,120179400
2012-10-25,142.02000427246094,142.27999877929688,140.57000732421875,141.42999267578125,116.19207763671875,134457400
2012-10-26,141.3000030517578,141.83999633789062,140.38999938964844,141.35000610351562,116.12635803222656,146023500
2012-10-31,141.85000610351562,142.02999877929688,140.67999267578125,141.35000610351562,116.12635803222656,103438500
2012-11-01,141.64999389648438,143.00999450683594,141.52000427246094,142.8300018310547,117.34222412109375,100995600
2012-11-02,143.67999267578125,143.72000122070312,141.41000366210938,141.55999755859375,116.29889678955078,137702200
2012-11-05,141.35000610351562,142.1699981689453,140.92999267578125,141.85000610351562,116.5371322631836,98378500
2012-11-06,142.27999877929688,143.52000427246094,142.1300048828125,142.9600067138672,117.44906616210938,107068100
2012-11-07,141.66000366210938,141.67999267578125,139.05999755859375,139.72000122070312,114.7872085571289,264304500
2012-11-08,139.6999969482422,140.41000366210938,137.92999267578125,138.0399932861328,113.40704345703125,181517300
2012-11-09,137.6199951171875,139.44000244140625,137.5500030517578,138.16000366210938,113.50563049316406,201055300
2012-11-12,138.58999633789062,138.80999755859375,137.9600067138672,138.27000427246094,113.59597778320312,97677500
2012-11-13,137.5399932861328,139.25,137.36000061035156,137.7899932861328,113.20165252685547,123018300
2012-11-14,138.2100067138672,138.42999267578125,135.6199951171875,135.92999267578125,111.67350769042969,191505000
2012-11-15,135.97999572753906,136.49000549316406,135.17999267578125,135.6999969482422,111.48458862304688,178128400
2012-11-16,135.89999389648438,136.63999938964844,134.6999969482422,136.3699951171875,112.03500366210938,239483900
2012-11-19,137.89999389648438,139.14999389648438,136.41000366210938,139.1300048828125,114.302490234375,151495800
2012-11-20,138.91000366210938,139.4199981689453,138.0800018310547,139.19000244140625,114.35179138183594,119807400
2012-11-21,139.30999755859375,139.57000732421875,139.02999877929688,139.4499969482422,114.5654067993164,81710800
2012-11-23,140.1300048828125,141.39999389648438,140.0399932861328,141.35000610351562,116.12635803222656,65409200
2012-11-26,140.64999389648438,141.36000061035156,140.19000244140625,141.0500030517578,115.87989044189453,100124400
2012-11-27,140.91000366210938,141.38999938964844,140.24000549316406,140.3300018310547,115.28842163085938,128646200
2012-11-28,139.75999450683594,141.5399932861328,139.0,141.4600067138672,116.2166976928711,177086500
2012-11-29,141.99000549316406,142.50999450683594,141.3699951171875,142.1199951171875,116.7589340209961,151085900
2012-11-30,142.13999938964844,142.4199981689453,141.66000366210938,142.14999389648438,116.7835693359375,136568300
2012-12-03,142.8000030517578,142.9199981689453,141.33999633789062,141.4499969482422,116.20848083496094,124656300
2012-12-04,141.44000244140625,141.8699951171875,140.8699951171875,141.25,116.0442123413086,127512200
2012-12-05,141.3699951171875,142.16000366210938,140.3699951171875,141.5,116.24956512451172,147300500
2012-12-06,141.3699951171875,142.0399932861328,141.16000366210938,141.97999572753906,116.64392852783203,103220600
2012-12-07,142.52999877929688,142.69000244140625,141.6699981689453,142.41000366210938,116.99720001220703,108726400
2012-12-10,142.2100067138672,142.80999755859375,142.14999389648438,142.47000122070312,117.04653930664062,98840700
2012-12-11,143.05999755859375,144.11000061035156,142.99000549316406,143.44000244140625,117.8434066772461,152570400
2012-12-12,144.0,144.5500030517578,143.30999755859375,143.50999450683594,117.90089416503906,145880100
2012-12-13,143.4199981689453,143.8300018310547,142.27000427246094,142.6300048828125,117.17797088623047,135715000
2012-12-14,142.32000732421875,142.5800018310547,141.8800048828125,142.10000610351562,116.74252319335938,137701700
2012-12-17,142.47000122070312,143.85000610351562,142.42999267578125,143.77000427246094,118.11451721191406,143238200
2012-12-18,144.0,145.5,143.7899932861328,145.3699951171875,119.42898559570312,177762800
2012-12-19,145.52999877929688,145.5800018310547,144.24000549316406,144.2899932861328,118.54173278808594,150895400
2012-12-20,144.3800048828125,145.13999938964844,143.97999572753906,145.1199951171875,119.22358703613281,168487000
2012-12-21,142.1699981689453,144.08999633789062,141.94000244140625,142.7899932861328,118.14141082763672,245883800
2012-12-24,142.47999572753906,142.55999755859375,142.19000244140625,142.35000610351562,117.77735137939453,53874600
2012-12-26,142.63999938964844,142.7100067138672,141.35000610351562,141.75,117.28093719482422,106947700
2012-12-27,141.7899932861328,142.0800018310547,139.9199981689453,141.55999755859375,117.12373352050781,167920600
2012-12-28,140.63999938964844,141.4199981689453,139.8699951171875,140.02999877929688,115.85781860351562,148806700
2013-01-02,145.11000061035156,146.14999389648438,144.72999572753906,146.05999755859375,120.84693145751953,192059000
2013-01-03,145.99000549316406,146.3699951171875,145.33999633789062,145.72999572753906,120.57386779785156,144761800
2013-01-04,145.97000122070312,146.61000061035156,145.6699981689453,146.3699951171875,121.10336303710938,116817700
2013-01-07,145.85000610351562,146.11000061035156,145.42999267578125,145.97000122070312,120.77246856689453,110002500
2013-01-08,145.7100067138672,145.91000366210938,144.97999572753906,145.5500030517578,120.42500305175781,121265100
2013-01-09,145.8699951171875,146.32000732421875,145.63999938964844,145.9199981689453,120.73109436035156,90745600
2013-01-10,146.72999572753906,147.08999633789062,145.97000122070312,147.0800018310547,121.69085693359375,130735400
2013-01-11,147.0399932861328,147.14999389648438,146.61000061035156,147.07000732421875,121.68257904052734,113917300
2013-01-14,146.88999938964844,147.07000732421875,146.42999267578125,146.97000122070312,121.5998306274414,89567200
2013-01-15,146.2899932861328,147.2100067138672,146.1999969482422,147.07000732421875,121.68257904052734,93172600
2013-01-16,146.77000427246094,147.27999877929688,146.61000061035156,147.0500030517578,121.66607666015625,104849500
2013-01-17,147.6999969482422,148.4199981689453,147.14999389648438,148.0,122.45206451416016,133833500
2013-01-18,147.97000122070312,148.49000549316406,147.42999267578125,148.3300018310547,122.72503662109375,169906000
2013-01-22,148.3300018310547,149.1300048828125,147.97999572753906,149.1300048828125,123.38697052001953,111797300
2013-01-23,149.1300048828125,149.5,148.86000061035156,149.3699951171875,123.58553314208984,104596100
2013-01-24,149.14999389648438,150.13999938964844,149.00999450683594,149.41000366210938,123.61859893798828,146426400
2013-01-25,149.8800048828125,150.25,149.3699951171875,150.25,124.31361389160156,147211600
2013-01-28,150.2899932861328,150.3300018310547,149.50999450683594,150.07000732421875,124.1646957397461,113357700
2013-01-29,149.77000427246094,150.85000610351562,149.6699981689453,150.66000366210938,124.6528549194336,105694400
2013-01-30,150.63999938964844,150.94000244140625,149.92999267578125,150.07000732421875,124.1646957397461,137447700
2013-01-31,149.88999938964844,150.3800048828125,149.60000610351562,149.6999969482422,123.85861206054688,108975800
2013-02-01,150.64999389648438,151.4199981689453,150.38999938964844,151.24000549316406,125.13275909423828,131173000
2013-02-04,150.32000732421875,151.27000427246094,149.42999267578125,149.5399932861328,123.72618103027344,159073600
2013-02-05,150.35000610351562,151.47999572753906,150.2899932861328,151.0500030517578,124.9755859375,113912400
2013-02-06,150.52000427246094,151.25999450683594,150.41000366210938,151.16000366210938,125.06654357910156,138762800
2013-02-07,151.2100067138672,151.35000610351562,149.86000061035156,150.9600067138672,124.90107727050781,162490000
2013-02-08,151.22000122070312,151.88999938964844,151.22000122070312,151.8000030517578,125.5960693359375,103133700
